timestamp,delta_ch0,theta_ch0,alpha_ch0,beta_ch0,gamma_ch0,delta_ch1,theta_ch1,alpha_ch1,beta_ch1,gamma_ch1,delta_ch2,theta_ch2,alpha_ch2,beta_ch2,gamma_ch2,delta_ch3,theta_ch3,alpha_ch3,beta_ch3,gamma_ch3,delta_ch4,theta_ch4,alpha_ch4,beta_ch4,gamma_ch4
1749768320.857375,136.86592415425585,11.014628560909358,37.801700364299265,14.182840283173121,4.547980699668618,3118.6543428254895,2142.5640542141145,631.8374358855133,1495.1975207474316,507.2303159372731,18.267388173295735,51.84585948230815,51.857580299188086,274.9409638528274,65.14204276298995,242.36825783022041,291.38033486437655,147.7972614915705,20.567357170311706,4.826871362736039,58.82686477307701,162.9818970784727,374.2470287282924,421.7260334540022,163.3057367844931
1749768320.930125,107.98794659875635,9.755164548879474,45.66466887954876,14.582284479363565,5.58643821899171,3324.775925502449,1939.9142347292254,470.2852143107506,1569.3314753027873,519.7912248005936,19.28461455177095,37.10677878751685,53.59778294796579,262.8623973851075,62.05112251425385,167.33805879564113,366.17696157042525,193.9340960987666,22.302403525503163,10.031863716238298,52.54226994102382,150.90440164016997,321.387360602724,419.66602305651054,167.3497870954789
1749768321.00575,88.77210948789956,8.740035972400552,48.97847335137277,14.751430131760063,7.201758031577451,3276.4432685230186,1856.8032325401716,378.2142220010539,1680.6150335283796,542.1450752972273,22.817833565554775,28.85266629036272,67.1295111107249,257.3084009910749,62.717109651088016,148.75263785586534,418.84866746570526,215.60990713951804,23.741591788516313,21.359725893100563,48.25383731552921,158.95448516785493,261.553930730872,407.44834706318034,172.14279769068068
1749768321.037375,93.30009112919613,8.254687532393216,46.871415912081815,14.62154048295313,9.312240051516696,3145.078375210002,1751.7997760319915,355.6951277810714,1786.9290593275348,587.2208005797443,36.059027319195664,24.973846415790675,90.30905189302986,255.83859067227309,69.18645764537474,220.2795605302568,438.39022549771914,206.97249175605558,25.28940278280324,39.44925887532342,44.298926590977544,172.6358926578327,207.67667859481836,386.6905177600253,182.65649565739074
1749768321.110125,114.25528828219049,8.949329488573674,41.2075174134594,14.177578183962552,11.669393998561052,2972.048268978066,1553.8906113353567,398.75231708089143,1882.4959315566962,665.0059777980126,39.690789102234255,23.468684774753694,117.88617357013997,258.3932757998761,81.54285651694462,372.84969344636477,426.68987822548735,175.18067838869504,27.095569331010463,62.02101321372794,44.019907310262695,176.51332940671242,171.73560367888066,365.44072865451346,203.0986012849403
1749768321.17075,136.51745427109412,11.459369333541556,35.1214389741132,13.348856484779787,13.581633489575054,3052.46724174729,1262.735281010783,461.2550181679211,1976.3387186559883,771.9048872667956,62.398968725416644,22.18913958532925,141.57231101850695,267.0033229925152,98.1663234019833,549.8352156519962,395.8984342078137,136.89559293786465,28.825100289801185,81.64111453372024,38.006317554447406,160.60345586326352,151.66898309942266,351.9911427283231,232.5624411672369
1749768321.246375,159.0231161011377,15.471513334249376,31.085781893016815,12.100773434203571,14.096683386127367,2979.9844214912973,943.4847171911712,498.0216166474731,2077.4634086068713,888.4884735002602,70.76348198976883,20.07060230787236,152.9251044266567,283.85236251091663,115.17198971730687,669.91818611984,354.5536156675028,105.81859541733263,29.82689745442739,91.35855669200777,51.08788894356376,125.97562960217392,139.48497943912872,353.3402719782975,266.29890350758905
1749768321.292125,187.48892507495523,19.006042177280168,30.369661468254996,10.586235057234603,13.069219550457197,2736.2906632795557,643.6134951027756,484.24508735951713,2179.910440807531,982.4246311485224,76.09334116612506,17.42956757222263,147.08774848631975,307.75197709686097,128.76144804036443,695.8982968745302,302.0076238042717,91.79328066620413,29.551639581427093,89.27313310627167,49.54128543552889,84.45040458134922,131.46749419398375,374.29508071218197,296.53617761980996
1749768321.35175,213.2861919037214,20.977430868223443,32.009459725142804,9.032901848323172,11.072692255122393,2697.966382744921,398.74136835917653,437.508675043945,2265.371691907603,1024.2518424394502,70.68852877573924,15.231439327815272,128.78141658588729,334.17389380531347,136.92258468839424,639.051177507386,241.73213723736134,89.9834841736838,27.624477899737627,76.09004032539082,51.6663272167171,48.77080268910852,129.42297032474903,415.2213642497016,315.4370597282609
1749768321.413375,231.70355472038935,22.23125858237109,34.04327231809184,7.681868184262317,8.521531482008124,2298.8862843251477,255.38868726679874,413.4077369825786,2314.1161975491987,1001.3505436740838,60.28988705538173,14.423754370733485,110.25023451865763,356.8419759612401,138.442227984329,552.124052263601,182.92633634622388,90.45788578163373,24.173991971811677,55.426543558596315,55.97192998016273,26.84625212922245,138.24383985656073,469.7741136284314,318.45325535629786
1749768321.485125,231.81329413483053,23.18260601411273,34.481858500104316,6.760914975796902,6.056689228220158,1706.5032611923402,246.50625836849213,467.92046496654757,2310.791107807126,914.095345828462,54.93329613665959,15.602788198534125,105.48346053456802,369.1981744817574,132.57517720527898,459.4459353743401,132.1460670192161,83.25435409653855,19.933506677603138,34.75976121639862,52.151385783190996,18.749562512699534,160.75546571249893,524.5003749425182,305.0802754223637
1749768321.54775,221.08653227953553,23.192196025247007,32.271450957412,6.362865996346126,4.353216164533567,1265.623793100878,372.4678649527072,619.7481018757649,2253.182997465969,783.4191557400495,49.985168376188916,19.146592477824715,122.23798629719602,367.21093367170323,121.1454487553441,388.7723191620847,91.10098123466582,67.34670595874354,15.78796652166648,19.61171216158726,47.76106490833544,19.912057256191115,194.09730753028842,561.9514110759417,278.35116676568487
1749768321.606375,190.98789577280291,21.658664397002934,27.777668387942203,6.366993587186711,3.4734337722226614,914.8209414779676,606.6854823908576,842.5027341672912,2145.876161771801,637.5227338638027,43.216597147600076,24.303623921670475,158.15260967931172,350.3810356077376,106.54927407719723,323.39347462563205,59.33364663066451,46.95265354468808,12.354767945597196,10.536471255480174,41.19096885913995,26.078668152623248,230.32893252832605,566.8082991626346,242.3402865160196
1749768321.665125,148.346057206739,20.998164475869867,22.319634311551397,6.618507768472721,3.2968648862756975,692.8580079874024,896.4321981752719,1073.0787977351767,2010.5533242203815,501.8740533659626,50.282089247521945,30.045283053276545,203.29638275917833,325.5609250540132,91.68587619933645,259.58309052824825,40.5920818856221,28.049657339561453,9.86808743991891,6.4963723821384765,36.35494546475428,33.37308648369575,261.2309198879524,535.659491081677,201.6219694210073
1749768321.72775,118.50520960657434,22.8308238920384,17.186046974971685,7.010856720654597,3.533501026596464,682.0224859529428,1156.0395062315865,1247.8077814203111,1874.7582424816035,392.17082075607794,56.43507901495431,37.00807914386822,246.52285052532366,303.30951256631437,78.80095187477973,212.35635311176446,32.56150997480974,14.114461871253932,8.210392655727205,4.938318435908742,33.90776162049498,39.017674909880554,281.3157120004636,479.0700386005727,159.93132328216666
1749768321.787375,118.78422129660115,28.578127296124535,13.658351334760294,7.55618417559501,3.979411985237916,880.0547003582174,1315.7857432652206,1336.6521913171036,1760.8422086867727,319.6836964676339,80.25899106557287,44.874479957639515,280.947822521502,291.8954588093158,69.61686348594063,205.00079149295945,31.969137387220353,6.440113296195099,7.167080996188302,3.708051119679969,37.1689195437681,42.16937789513789,289.88660352598436,418.2109688114623,122.59074356132018
1749768321.860125,151.11688034202734,37.816967627995815,13.58328149380937,8.327961194978723,4.441583127035745,1289.854925128792,1337.8140705783637,1345.9306504400515,1680.7679486325637,282.96175175095476,100.04460204808338,52.76002918130632,305.63610288281586,293.97622399327656,64.32879891152128,242.5312269182721,35.014930786518704,3.984916721616025,6.602523818094905,2.8219175393681577,39.93614225178301,43.95502657736911,290.5788882542067,376.38492623023393,95.24432434400386
1749768321.92375,202.61786782331887,48.093106695454864,17.542468511963087,9.260220815288273,4.652835913488508,2008.3578902000986,1224.1232166052382,1304.6068287436037,1639.969080698801,278.3583312436427,112.94760691447202,59.0528849295459,322.1143867457804,305.82366045051407,62.92543315836926,293.3944045395402,39.03253134323579,4.12203510015195,6.3323659691618275,2.366437499460815,45.613679839202334,46.4166982212145,287.9250728673433,369.6902043578471,82.52979850946136
1749768321.981375,249.3978044192673,55.49870902910059,24.137990757996057,10.113247230381683,4.559898344191361,3080.2684845293834,1028.3392791854308,1247.7332884951422,1646.2519691303016,307.98524380022326,109.8338565795846,63.50551718961408,332.2954441208093,320.61358651795723,65.5701880411097,311.65853172462585,39.93810241304759,5.082464191965755,6.153437092462533,2.216920597038378,48.88130096700471,52.10998917860155,284.3285489336201,400.86259614441843,85.08026797278285
1749768322.070125,280.2774945673074,55.879793049079424,31.390673178260222,10.570652570555099,4.183595501213931,5004.381282555388,840.1674606092693,1200.1630474728895,1699.3864996968161,372.1832054865214,97.59307340417189,66.81341923744064,335.4761847936058,332.8494422267233,71.23318610948112,291.17785554473966,33.75267524869613,6.785402066831208,5.974440456455547,2.2814903367887185,49.26393234885207,60.771547666000515,280.1174955286318,458.18195671947365,99.39437325085984
1749768322.10875,298.13040675687375,49.35992699959278,36.70827208569559,10.39059474134298,3.57817377151157,6418.835472796605,691.1408600873817,1158.5347676743934,1790.7270255855663,470.4710560673334,79.10583956446023,69.8603765771081,328.8513648208007,342.8124415733966,78.47965340617999,263.2015710517408,25.546748221546018,8.80006604905952,5.83949389779647,2.5033205002509167,48.22936409334697,69.05423173440465,273.7364834642964,521.9075162253966,118.7300476717089
1749768322.168375,282.764739532848,39.03887749159584,38.05030116291997,9.677464731184648,3.036410469328273,7175.296866311155,622.86943560749,1124.8395178340795,1901.9668835139848,603.8171804521078,63.8666089793904,73.88481082425164,309.1865718460273,353.56904289130233,84.92163774817631,240.7699825728591,26.096538193463015,10.761172296719643,5.9274512152458465,2.8470762102885017,45.94093316346211,73.54094021295012,265.05347596623585,574.6941003716445,135.2320867394784
1749768322.236125,249.60117037069372,32.9943039726003,35.04796091785051,8.774074302597233,2.7133916717271798,8117.146170490021,722.7687568375968,1104.6390424397737,2009.7913073582527,771.2190924642927,64.45814183846451,79.32364026120311,276.64406450248794,366.60622270103903,88.97991902296438,246.16359036046416,48.057419773744215,12.377442588638036,6.389610689000317,3.2905212872328367,43.42907348187056,72.85454462155413,257.65062027823177,606.8214681883543,144.22904572884522
1749768322.29675,219.0176908268639,38.01433023483647,29.078742527240195,8.111039350049344,2.533983391421185,10071.511038232822,1040.3693679278917,1101.035442972611,2083.627557377438,950.3949841397612,79.13384747984414,85.64414308666201,234.58508301950974,378.4710864054625,89.94590755582092,288.1916195443723,97.3833692497586,13.619709620576964,7.238336298127709,3.7586273095537344,40.46941776176983,70.74988104086826,261.16829249717694,614.518869289914,146.18380177835235
1749768322.356375,199.94439219167074,54.69253771677197,22.312219454035684,7.970782925968277,2.4854837394546654,12573.166192633198,1553.1305410743457,1119.830783204718,2100.753972707608,1104.9530441742615,103.43762897621782,90.62009352566012,189.6197704648012,382.7413909658093,88.50104178155075,350.6085592910399,166.23073031773328,14.088885295909327,8.278767564139786,4.064018819135698,42.47301826362728,73.31335545126775,285.4173141812478,598.3336757716858,144.59089714316454
1749768322.415125,195.45653308707426,77.55222562986427,17.065319040767722,8.347634890792596,2.543077499022406,15554.104609263726,2140.8373239996276,1162.6380013923435,2061.1247911030987,1195.5114596795033,126.7498878813483,93.11945544009487,152.15963812782132,375.32076016760675,85.57446556473205,404.7195199911495,233.18140701906063,13.938726958694645,9.192397513270711,4.046779007496282,42.06071346354858,82.14105017994468,333.51687120802694,563.5866304342263,144.27340606245727
1749768322.47775,189.52417879701247,97.67892504835427,14.601627626260063,8.916771065499347,2.6247652194466697,17741.003820685823,2601.017886243507,1206.76253043684,1993.2282876025224,1200.0327999082529,127.57440774963294,91.58224689406805,130.46021568787722,358.4854728281204,83.16142172116881,435.00605800714806,274.64624695746164,12.859738928322637,9.713865692677803,3.7415720606762206,33.790421607895794,93.83997843277139,398.4399691452462,520.7036481969808,150.76663373654827
1749768322.552375,179.38436896801016,105.29719287171716,14.568316928980206,9.319886332941195,2.712790837441874,17595.98175403524,2777.3395539405387,1221.7307022661466,1941.009094177483,1117.8360002020927,116.68303036834496,86.00790014277922,125.94411184669927,340.91383409032204,82.23851287997564,419.4696488469912,272.61559169231344,10.483039947238229,9.711156211113998,3.312387327937257,29.46446872956971,102.86264246957917,465.95313845275797,481.96310460937696,166.74629644072857
1749768322.612125,163.75377101868628,99.66631045531247,16.517036918608667,9.445171558621244,2.7933386325900935,16456.797152659892,2653.1891670262994,1194.8454706510097,1944.6153417105397,973.6954341307775,97.76078739925467,75.34603092924745,134.0407896697887,332.3008610497259,82.9171875345223,360.66850450672274,228.79029365328125,9.012675943708347,9.310417383627343,2.9533136700812976,31.86875774844672,104.54953904769464,518.8861336163139,458.77359825311424,189.04328057370486
1749768322.67175,152.14665353506345,89.07760388646876,20.588854143566266,9.335142588659233,2.838883765788266,13943.903309882655,2288.1479355830643,1116.938721045356,2001.6772433536864,809.4446946201897,76.25988257505702,59.878004426951655,145.86385805506188,335.7364469887365,84.40337143903582,283.002058229877,164.65101887498778,11.479535884840624,8.876739632890855,2.807448618555931,40.893841665253134,98.79006227655377,542.5017627940063,455.1751368061231,210.19611704801758
1749768322.732375,144.90796755025335,83.01637403002107,25.58312521643903,9.093393194876214,2.820897311686444,10228.885775318164,1807.961282623784,997.6443431908212,2068.1076101335652,677.4278558715154,54.26909246758466,42.39228807601362,154.60097371271263,345.4441964991634,87.86861210304596,211.31483763590245,106.64189794899119,18.952078596076007,8.859499835072068,2.9087350621719197,50.65972433835759,89.61968816167135,527.9801014239166,465.4367974537304,225.047547394299
1749768322.790125,154.18477463880035,85.99009577858915,30.248520681053456,8.86178500703127,2.7325598447823873,6385.780199481608,1382.7674572495037,853.7665451779794,2089.6795665592012,613.1147903781828,38.798932173953894,28.12679286900057,156.94063990671378,350.71894065258743,96.43541601295016,165.5065276005252,72.71715119390298,29.95236081090468,9.468823209967097,3.2018334132534854,67.0434252660703,80.73927034476078,475.11631591147915,478.893749416361,233.28732119480088
1749768322.85375,172.41240874375563,96.11655320664451,33.58786282381494,8.658614358512322,2.6389951989512808,3454.317690520679,1112.3605754074495,707.5053408495097,2045.4587212401484,618.7155903081144,37.73862115850944,20.932360537962428,153.47445641578656,345.3631516602422,111.9686364569072,146.34381964725682,64.75777798742868,41.214523277202986,10.539147011837581,3.598990919522927,86.48118657690995,75.14514010686669,394.52205148270303,488.7709984421276,236.95374169875606
1749768322.911375,182.44714717651817,106.07073042905863,34.36543968073651,8.387664593290353,2.5906441385020256,1916.1694549318331,1007.6884210191427,584.7691617181474,1956.655619464325,671.0517211150984,40.10571811347996,19.504077078245338,146.13185664719396,331.32994705555075,132.9165473609948,137.8162061203259,70.81033366706225,48.41011187903194,11.621155226862667,4.029994463816919,100.60701048975648,74.45385781788204,306.37447376554167,494.4380845696322,240.6173358299212
